DI_DC_1st,PGA,PGV,PGD,I_A,CAV,\dfracPGAPGV,I_AS,SMD_TB,SMD_ROG,SMD_Bolt,P_90,a_rms,I_c,I_FVF,I_RG,SI_H,DI_DC
0.092738,888.7405,35.6087,8.9624,979.831,2664.5007,24.9585,11.6912,12.845,15.575,23.55,68.6433,207.0895,10680.8061,67.4123,20.9896,78.3535,0.2107
0.49232000000000004,125.9143,6.795,1.2066,6.6251999999999995,77.6406,18.5303,0.069519,1.27,1.925,0.9550000000000001,4.72,54.3747,451.8536,7.2134,1.3067,11.4767,0.5078900000000001
0.049477,620.4955,17.7623,3.1831,100.567,717.9525,34.9333,1.1038000000000001,7.53,10.72,12.28,12.0463,86.7891,2218.6841,29.4237,6.2389,72.9047,0.067048
0.29286,448.5311,22.0779,54.1314,63.509,325.199,20.3159,0.074138,3.04,3.765,4.8100000000000005,18.7881,108.324,1965.7286,29.1525,78.4165,22.9943,0.44261000000000006
0.15697000000000003,94.5224,24.8616,200.2206,27.1416,719.8879,3.802,2.4045,46.83,49.555,38.83,0.5217900000000001,18.0526,524.8957,65.0368,721.6892,77.0178,0.26191000000000003
0.31898000000000004,210.4881,41.6472,19.4836,123.4531,1257.0979,5.0541,13.8684,23.51,40.095,16.9,4.7261,54.3285,1941.6377,91.7064,55.8153,133.5229,0.52591
0.5846800000000001,129.9225,17.0224,222.8081,28.6499,561.9454,7.6324000000000005,0.6975800000000001,26.925,30.155,13.04,0.95935,24.4794,628.4624,38.7758,667.8049,44.6697,0.6103400000000001
0.062578,396.2905,51.0219,36.3397,103.8416,464.1975,7.7671,7.0557,4.515,6.34,5.065,20.7812,113.9641,2585.1201,74.3739,60.0621,203.1171,0.5574
0.080139,45.2371,6.6336,2.4632,5.3332,247.229,6.8194,0.24657,19.24,28.37,0.0,0.2499,12.4941,193.714,13.8932,6.6005,30.1378,0.18212
0.23386,177.7721,13.3853,11.8077,42.4275,520.9899,13.2811,0.6720900000000001,11.74,14.595,9.46,3.2613,45.1325,1038.886,24.7768,26.8362,54.8801,0.23386
0.079673,120.6573,5.6103000000000005,0.29615,8.2597,109.4713,21.5063,0.047039,2.47,3.32,1.3900000000000001,3.0172,43.4809,450.6058,7.0333,0.40033,9.6106,0.086351
0.26672,47.185,4.2406,13.1736,3.3278,157.8788,11.1269,0.075102,18.025,23.92,0.0,0.16617,10.1884,138.0686,8.7377,34.5405,14.4762,0.26672
0.0,211.007,30.4961,24.5072,89.7988,1301.9185,6.9191,9.895,35.72,42.7,33.92,2.2628,37.5959,1377.7348,74.5542,80.7106,149.3205,0.21731000000000003
0.033219,104.0368,10.473,43.4292,24.1099,467.9321,9.9338,0.25996,17.19,20.27,12.54,1.2627,28.089,617.2245,21.325,112.0832,44.3179,0.064303
0.0,106.6323,7.702,1.6276000000000002,11.3337,281.7345,13.8448,0.06725199999999999,13.985,16.81,2.73,0.7291500000000001,21.3423,368.7165,14.8942,3.9213,23.3567,0.054071999999999995
0.12404000000000001,699.828,52.9126,12.7349,288.8806,934.4503,13.2261,5.3215,4.08,6.015,8.705,63.7361,199.6309,5697.3361,75.2011,20.3493,159.696,0.46711
0.27005,434.0241,23.5457,5.4475,259.8945,1205.1312,18.4332,1.1703000000000001,9.56,10.61,14.35,24.5113,123.7574,4256.8235,41.4025,11.5616,85.7564,0.5036700000000001
0.5011,688.3754,66.3145,27.8226,528.394,1420.9888,10.3805,0.87585,6.3822,8.0058,10.329,74.513,215.7656,8006.7936,105.4026,51.6085,215.4589,0.5639700000000001
0.03366,124.7849,48.0434,216.9119,78.5599,1038.6443,2.5973,8.033,32.07,33.315,34.675,2.204,37.1012,1279.7673,114.3294,689.1543,113.9884,0.67732
0.047411999999999996,36.7081,5.723,1.4304000000000001,2.6037,184.6611,6.4141,0.07230299999999999,21.92,35.62,0.0,0.10690000000000001,8.1724,109.3818,12.3832,4.0031,23.7167,0.07800499999999999
0.32996000000000003,42.5204,6.6651,2.207,4.7796,249.2182,6.3796,0.13531,28.165,32.045,0.0,0.15272000000000002,9.767,161.9939,15.3543,6.715,38.1077,0.5244
0.043687,117.6247,12.6579,4.7182,19.4311,349.7255,9.2926,0.20024000000000003,10.41,15.855,5.63,1.6800000000000002,32.3987,594.9995,22.7366,10.3022,47.2821,0.24356000000000003
0.053861,247.9179,43.1102,167.5649,108.3014,954.6434,5.7508,5.457,16.705,19.89,19.445,5.8353,60.3761,1917.4355,87.155,428.3498,102.3152,0.64663
0.070661,120.7763,6.0503,0.7057,18.9042,232.8464,19.9621,0.31753000000000003,5.32,6.235,3.505,3.1991,44.7178,689.7253,9.1887,1.232,13.5384,0.17432
0.18081000000000003,273.4911,16.7618,1.109,21.3602,156.8871,16.3164,0.8461000000000001,0.605,3.46,0.51,31.8797,140.7606,1298.97,14.7829,0.93798,32.2637,0.26858000000000004
0.0,266.0859,24.1983,3.6497,87.8537,616.9359,10.9961,0.31351,8.71,9.73,11.3,9.0803,75.3481,1930.2674,41.5708,7.5092,69.6832,0.17244
0.49232000000000004,273.2688,35.8114,14.623,104.3195,890.361,7.6308,6.3446,13.275,19.96,11.44,7.0727,66.4726,1974.6099,68.3566,34.6243,125.7451,0.5058900000000001
0.0731,94.5224,24.8616,200.2206,27.1416,719.8879,3.802,2.4045,46.83,49.555,38.83,0.5217900000000001,18.0526,524.8957,65.0368,721.6892,77.0178,0.43917000000000006
0.35254,440.0906,60.4276,18.7663,234.9274,1168.0862,7.2829,6.6525,7.435,10.535,11.175,28.5352,133.5341,4207.5468,99.7827,36.6274,260.3891,0.48903
0.43872000000000005,201.5787,17.7244,2.6435,21.3724,220.2764,11.3729,0.6152000000000001,2.8,5.42,2.3,6.9107,65.8357,893.8626,22.9278,3.7259,46.7818,0.44989
0.062578,438.7398,36.9881,8.4388,184.1456,673.6942,11.8616,2.4454000000000002,4.535,6.48,8.42,36.5804,151.2295,3960.4382,53.9767,13.9681,150.3937,0.22776000000000002
0.50709,1214.7909,57.432,12.8284,815.07,1997.0004,21.1518,4.4758,7.26,8.52,33.04,101.0402,251.3706,10738.4095,94.2731,24.84,227.6233,0.51432
0.29305000000000003,250.5516,28.2139,73.4196,40.6534,285.7124,8.8804,1.5394,5.99,6.23,6.47,6.1057,61.8018,1189.0918,44.1387,133.3382,59.0043,0.39380000000000004
0.16772,113.5442,56.5964,37.5961,98.2029,1455.7578,2.0062,0.60568,40.89,47.91,36.43,2.1612,36.7411,1424.0853,143.1177,129.5236,149.7805,0.61224
0.7121500000000001,262.1811,14.8278,1.3376000000000001,36.2049,383.6037,17.6818,0.7179800000000001,5.94,7.765,5.96,5.4907,58.5828,1092.8187,23.1485,2.4224,34.3579,0.7234900000000001
0.084641,394.8631,11.0354,19.2461,32.2881,271.2678,35.7815,0.22834000000000002,5.465,6.11,6.14,5.3234,57.6769,1023.9943,16.872700000000002,33.9005,22.5303,0.084641
0.093772,1465.1941,122.6311,33.2289,595.6069,1417.6351,11.948,5.8004,6.2,16.1,19.0,87.3951,234.002,8913.0292,193.5079,61.0446,229.494,0.47576
0.20508,284.4822,27.4168,88.1088,82.617,712.5707,10.3762,2.6804,13.055,15.275,14.175,5.6975999999999996,59.6474,1664.4691,52.1148,207.465,112.6977,0.35971000000000003
0.40128,32.8367,7.9054,3.6759,4.7577,248.9536,4.1537,0.2096,27.655,28.775,0.0,0.15486000000000003,9.8352,162.2039,18.1288,11.1163,28.9626,0.54222
0.0,121.3905,72.2231,542.1734,94.7385,1167.6381,1.6808,13.0415,27.48,29.345,29.725,3.1028000000000002,44.0232,1531.1965,165.3599,1636.1024,140.6974,0.48618000000000006
0.11828000000000001,440.429,20.5905,4.7547,96.5309,763.3019,21.3899,0.9333,10.5,14.49,13.81,8.2761,71.9242,1976.5458,37.065,10.4117,57.9279,0.34823000000000004
0.19282000000000002,117.6247,12.6579,4.7182,19.4311,349.7255,9.2926,0.20024000000000003,10.41,15.855,5.63,1.6800000000000002,32.3987,594.9995,22.7366,10.3022,47.2821,0.27735000000000004
0.09066199999999999,109.7364,8.8767,48.4612,12.1311,232.9856,12.3623,0.2139,9.12,11.895,5.045,1.1979,27.3587,432.1564,15.4259,101.2495,23.5506,0.09066199999999999
0.18983000000000003,263.8204,44.2647,19.697,80.7711,765.9119,5.9601,3.3113,12.565,19.325,13.83,5.7911,60.1508,1653.6484,83.3391,45.7918,155.2392,0.32044
0.025963,690.854,79.9347,12.6046,248.5313,720.4734,8.6427,8.4872,4.285,5.86,7.895,52.2298,180.3362,5013.0227,115.0067,20.4729,222.6599,0.27927
0.029456999999999997,353.8732,11.2682,30.1922,45.2103,296.8857,31.4047,0.052208,3.555,4.76,5.785,11.4516,84.6257,1467.8215,15.4726,46.0796,26.1856,0.050116
0.051462,743.6543,39.1547,15.0288,649.7936,2117.4981,18.9927,7.1021,12.8,15.695,22.405,45.715,168.9978,7860.0752,74.0605,35.1555,97.1162,0.28767000000000004
0.2807,458.8922,37.4719,4.4594000000000005,113.6702,810.2388,12.2463,2.3651,11.56,13.68,12.85,8.8458,74.3576,2180.0505,69.0948,10.0832,97.5066,0.3138
0.084377,45.2371,6.6336,2.4632,5.3332,247.229,6.8194,0.24657,19.24,28.37,0.0,0.2499,12.4941,193.714,13.8932,6.6005,30.1378,0.095319
0.079873,181.7794,45.3869,474.1287,117.7489,1215.6486,4.0051,18.6459,31.445,37.28,18.19,3.3708,45.8856,1742.9712,107.4777,1496.5117,150.0852,0.47806000000000004
0.47781,292.1754,46.8886,96.7473,138.0831,903.0426,6.2313,2.0501,11.37,15.91,19.615,10.9264,82.6171,2532.1268,86.1009,217.55,140.7086,0.6204400000000001
0.27421,440.0906,60.4276,18.7663,234.9274,1168.0862,7.2829,6.6525,7.435,10.535,11.175,28.5352,133.5341,4207.5468,99.7827,36.6274,260.3891,0.40764000000000006
0.12004000000000001,866.417,41.7668,14.8443,284.5581,1204.7243,20.7442,5.9338,8.76,12.38,13.56,29.1683,135.1124,4648.307,71.855,30.6005,165.2546,0.5292600000000001
0.09066199999999999,557.5288,52.3375,9.4246,278.7674,1303.6028,10.6526,9.6491,9.08,14.86,18.88,27.6141,131.4628,4542.0011,90.852,19.6618,183.4336,0.47114000000000006
0.17832,161.1827,22.2246,10.284,71.4353,1109.0342,7.2524,1.8541,31.885,35.765,29.485,2.0163,35.4854,1193.6225,52.8118,32.6106,103.2876,0.38546
0.12849000000000002,181.7794,45.3869,474.1287,117.7489,1215.6486,4.0051,18.6459,31.445,37.28,18.19,3.3708,45.8856,1742.9712,107.4777,1496.5117,150.0852,0.31594
0.079673,448.5311,22.0779,54.1314,63.509,325.199,20.3159,0.074138,3.04,3.765,4.8100000000000005,18.7881,108.324,1965.7286,29.1525,78.4165,22.9943,0.10994000000000001
0.379,747.9984,92.832,114.4997,453.2876,900.2033,8.0575,11.3314,3.35,3.59,5.185,121.7631,275.9608,8390.6095,125.5912,171.3244,251.8145,0.38891000000000003
0.31924,153.1282,12.7697,1.7743,43.3812,600.8718,11.9916,1.6674,15.3,17.64,10.68,2.552,39.929,986.9111,25.2553,4.4048,47.7646,0.32192000000000004
0.17832,42.5204,6.6651,2.207,4.7796,249.2182,6.3796,0.13531,28.165,32.045,0.0,0.15272000000000002,9.767,161.9939,15.3543,6.715,38.1077,0.17832
0.15343,272.599,29.1531,6.5092,163.8122,1220.8758,9.3506,11.0068,16.815,20.86,24.98,8.7678,73.9986,2610.2614,59.0348,16.676,133.9642,0.45098000000000005
0.37232000000000004,249.4078,29.9513,7.8134,119.4905,1188.7641,8.3271,2.2615,23.98,27.78,29.66,4.4866,52.9341,1885.9383,66.2793,22.5316,113.2852,0.37232000000000004
0.32996000000000003,159.2317,12.5802,1.2854,10.5453,142.888,12.6573,0.6872600000000001,2.83,3.79,1.12,3.3563,45.8063,521.5315,16.3168,1.8182,31.9729,0.5247900000000001
0.062578,170.8776,12.5492,1.318,19.3886,314.0057,13.6166,1.2762,8.815,12.205,5.795,1.9799,35.173,619.3346,21.6233,2.7227,33.8669,0.10018
0.093772,1195.8753,114.5026,39.0441,894.7616,2104.5079,10.4441,4.9309,7.02,8.18,33.27,114.6756,267.7946,11611.0465,186.3802,74.7597,352.4969,0.55306
0.031674,107.6304,14.9003,91.1961,23.3534,391.178,7.2234,1.4828000000000001,13.09,17.05,7.31,1.6097000000000001,31.7181,646.2935,28.342,214.9263,53.7642,0.09403
0.46617000000000003,142.5305,8.5165,2.0371,28.0308,465.6516,16.7357,0.51698,11.975,16.125,8.285,2.1071,36.2833,756.308,15.8428,4.6607,31.584,0.5135000000000001
0.09961099999999999,41.9322,4.0717,4.4637,2.63,142.1334,10.2984,0.036500000000000005,12.97,19.36,0.0,0.18253000000000003,10.6779,125.6611,7.727,10.4875,11.6263,0.09961099999999999
0.47099,365.0555,29.9898,5.1309000000000005,73.6928,446.3387,12.1726,0.179,2.385,5.635,4.315,27.8121,131.9146,2339.8254,37.2689,6.8553,104.0033,0.6029800000000001
0.12004000000000001,113.4273,10.115,30.7366,20.5722,341.1394,11.2138,0.5651,12.76,16.07,6.25,1.4521,30.1199,590.4806,19.1174,71.8244,32.0968,0.12004000000000001
0.26409000000000005,88.0128,15.4347,2.7161,23.8472,548.324,5.7023,3.215,21.2,28.2,6.15,1.0123,25.1485,580.6795,33.1194,7.5172,61.1956,0.31697000000000003
0.098206,96.2036,7.9067,2.0437,16.0029,445.2428,12.1674,1.0608,23.46,32.47,4.47,0.6145700000000001,19.5941,420.0995,17.4011,5.8504000000000005,36.7097,0.098206
0.39478,821.5216,43.6399,5.2388,597.0982,1912.5742,18.825,7.3635,12.25,14.02,19.06,43.8578,165.554,7455.5161,81.6428,12.0765,142.6773,0.49264
0.33144,75.5647,1.8229000000000002,0.09973599999999999,2.0084,57.0505,41.453,0.0042619,1.82,2.455,0.685,0.9985100000000001,25.0025,168.6597,2.1173,0.12177,2.9551,0.366
0.19102000000000002,42.5204,6.6651,2.207,4.7796,249.2182,6.3796,0.13531,28.165,32.045,0.0,0.15272000000000002,9.767,161.9939,15.3543,6.715,38.1077,0.21261000000000002
0.13371000000000002,315.1351,28.4895,7.9011,115.1714,788.951,11.0614,0.45256,6.67,9.97,9.365,15.5564,98.5405,2526.2995,45.7843,14.8729,105.7477,0.37882000000000005
0.13817000000000002,89.4035,11.2945,4.1565,16.6005,487.3184,7.9156,2.213,28.96,35.93,3.58,0.5160800000000001,17.9558,409.4566,26.201,12.7641,49.5826,0.13817000000000002
0.60977,80.9888,14.0881,79.381,22.4429,625.3076,5.7487,1.6557,43.895,47.86,3.795,0.46015000000000006,16.9509,462.3758,36.2624,280.0196,60.0778,0.60977
0.089099,409.272,41.2355,89.6379,207.2716,883.3191,9.9252,4.8819,6.4077,8.268,10.686,29.1274,134.9083,3966.5139,65.6066,166.4915,143.414,0.34672000000000003
0.50873,743.6543,39.1547,15.0288,649.7936,2117.4981,18.9927,7.1021,12.8,15.695,22.405,45.715,168.9978,7860.0752,74.0605,35.1555,97.1162,0.50873
0.35366000000000003,98.8231,15.8812,31.0942,36.6199,671.8231,6.2227,2.4304,28.315,31.535,25.645,1.1638,26.9616,744.9486,36.6342,94.7729,66.6199,0.42338000000000003
0.0,136.8425,8.723,2.8785,22.9061,325.2093,15.6876,0.41805000000000003,8.735,10.18,7.02,2.3606,38.4059,703.4418,14.9961,5.9283,33.4011,0.08332099999999999
0.049193,154.4173,22.3019,25.3359,44.8574,542.7764,6.924,2.4078,14.255,16.47,15.67,2.8327,42.0673,1030.1487,43.3344,61.4318,87.2918,0.26811
0.2682,111.2798,9.6714,1.857,19.9554,474.0176,11.506,0.95657,17.76,27.01,9.09,1.0115,25.1412,531.2526,19.8542,4.845,41.8082,0.47701000000000005
0.09325499999999999,154.6392,24.9864,169.4724,101.5669,1213.4206,6.1889,21.0558,30.74,36.24,24.33,2.9782,43.133,1570.6042,58.8342,530.8847,119.6334,0.6290800000000001
0.26019000000000003,105.9497,5.1544,7.1333,21.2074,420.6661,20.5553,0.25884,17.045,19.85,7.25,1.1199,26.4491,561.5854,10.4731,18.3578,13.34,0.46313000000000004
0.058762999999999996,66.6448,3.0596,2.0983,3.6116,160.4255,21.7821,0.015767,13.95,20.175,1.405,0.23301000000000002,12.0654,156.5299,5.913,5.0513,8.7091,0.068415
0.40921,113.5442,56.5964,37.5961,98.2029,1455.7578,2.0062,0.60568,40.89,47.91,36.43,2.1612,36.7411,1424.0853,143.1177,129.5236,149.7805,0.65932
0.19102000000000002,557.5288,52.3375,9.4246,278.7674,1303.6028,10.6526,9.6491,9.08,14.86,18.88,27.6141,131.4628,4542.0011,90.852,19.6618,183.4336,0.29583000000000004
0.0379,80.9888,14.0881,79.381,22.4429,625.3076,5.7487,1.6557,43.895,47.86,3.795,0.46015000000000006,16.9509,462.3758,36.2624,280.0196,60.0778,0.40077
0.40128,116.3011,2.7769,0.9240100000000001,2.8585000000000003,59.8131,41.8811,0.0031858,2.515,3.65,0.5750000000000001,1.0239,25.313,201.9691,3.497,1.2566,2.5422000000000002,0.40131000000000006
0.32634,153.8044,38.0404,36.2603,129.2,1638.6427,4.0432,0.87441,36.85,41.81,37.075,3.1556,44.3947,1795.6245,93.7249,120.6639,104.4718,0.5641400000000001
0.37651,221.0969,26.219,10.4415,74.9967,812.3864,8.4327,4.1886,12.55,20.73,8.44,5.3854,58.0146,1565.4104,49.3488,24.2648,96.4421,0.37651
0.26088,447.6922,51.4066,8.1165,535.9401,1814.6257,8.7088,7.2492,8.985,10.885,16.02,53.6533,183.1022,7426.7572,89.0018,16.8736,178.1976,0.33021
0.32091000000000003,286.0282,16.9008,11.5242,38.3098,515.8847,16.924,0.20865000000000003,19.455,22.58,7.17,1.7819,33.3626,849.973,35.4948,30.9946,51.058,0.34494
0.12404000000000001,212.8258,45.5274,28.5128,107.3294,943.6235,4.6747,8.7805,13.705,19.74,12.79,7.0486,66.3518,2000.8688,87.5978,68.2337,200.2236,0.3945
0.36553,164.514,20.4019,112.8899,70.0809,808.0291,8.0636,0.9665800000000001,33.575,34.08,34.11,1.8778000000000001,34.2431,1161.0969,49.1106,364.1892,90.0547,0.46478
0.084509,134.2754,10.5016,45.1118,26.4452,402.2442,12.786200000000001,0.6883300000000001,13.74,15.795,9.995,1.7347000000000001,32.9181,700.0771,20.2187,108.0485,26.7024,0.10203000000000001
0.5899500000000001,46.5547,4.3737,1.5672000000000001,1.7774,77.9055,10.644400000000001,0.16208,7.86,9.785,0.0,0.20354000000000003,11.2783,106.1877,7.3232,3.116,13.2108,0.5899500000000001
0.39478,34.0344,6.9016,3.3366,4.6263000000000005,247.4902,4.9314,0.32817,26.46,28.18,0.0,0.15756,9.9198,160.7124,15.6529,9.9427,32.427,0.49612000000000006
0.020184999999999998,587.3486,45.7065,86.9461,379.071,1166.6189,12.8504,5.4774,8.64,9.725,12.885,39.5118,157.13,5789.5591,78.3622,178.4108,174.6733,0.25959000000000004
0.6230500000000001,560.3557,103.5839,304.0645,308.1809,985.8819,5.4097,7.2907,5.805,6.925,9.275,47.7901,172.8267,5474.1593,160.7839,546.4701,235.5055,0.6230500000000001
0.31898000000000004,53.332,8.9208,25.8872,7.9818,262.7466,5.9784,0.8700500000000001,13.1,17.79,0.04,0.5482600000000001,18.5075,288.1759,16.9715,61.0252,30.4463,0.31898000000000004
0.048766,212.8258,45.5274,28.5128,107.3294,943.6235,4.6747,8.7805,13.705,19.74,12.79,7.0486,66.3518,2000.8688,87.5978,68.2337,200.2236,0.186
0.049477,39.192,1.314,0.13823000000000002,0.7313000000000001,52.2522,29.826,0.0028339,7.46,10.265,0.0,0.088294,7.4271,55.2839,2.1716,0.27008000000000004,3.7902,0.049477
0.051885999999999995,61.927,4.2934,5.7620000000000005,3.4879,132.3747,14.4236,0.057829,8.445,10.66,0.07,0.37183000000000005,15.2431,172.9451,7.3191,11.7339,11.541,0.057018
0.057366999999999994,115.1178,9.2266,42.3186,18.4713,469.9424,12.4768,0.5171600000000001,28.185,32.505,3.01,0.59003,19.1973,446.5505,21.2591,128.7867,24.8521,0.083123
0.25765000000000005,134.9404,11.3767,2.0746,20.824,315.5077,11.8611,1.4572,8.865,12.185,6.1,2.1143,36.3463,652.4223,19.6307,4.2937,30.5517,0.38569000000000003
0.055968,142.5305,8.5165,2.0371,28.0308,465.6516,16.7357,0.51698,11.975,16.125,8.285,2.1071,36.2833,756.308,15.8428,4.6607,31.584,0.055968
0.63285,844.0205,37.8212,14.9681,634.5981,1559.3558,22.3161,5.0191,6.085,7.05,12.76,93.8767,242.1992,9297.9932,59.4019,27.3267,154.1762,0.63285
0.09596199999999999,112.456,8.2593,40.5083,13.3725,312.8807,13.6157,0.49227000000000004,15.63,18.575,6.02,0.77073,21.9426,406.3612,16.4222,101.2816,22.4834,0.09596199999999999
0.39990000000000003,343.0551,53.8856,1314.1946,311.2935,2495.0127,6.3664,10.6371,43.6,51.0,58.58,6.427,63.3618,3330.3099,138.4663,4625.4625,155.0804,0.6344700000000001
0.26088,148.9734,15.7726,5.7678,42.9584,598.5204,9.4451,0.8059200000000001,15.71,20.55,12.305,2.4626,39.2232,973.6484,31.4012,14.4457,68.0885,0.32095
0.43496,105.7136,8.004,13.2382,5.6287,133.9479,13.2076,0.052153,12.895,13.425,0.015,0.39287000000000005,15.6669,222.6825,15.1674,31.0435,27.2198,0.43496
0.64271,140.5602,6.5088,0.78522,20.1227,321.3168,21.5955,0.19051,8.645,11.64,6.83,2.095,36.1821,639.9158,11.1607,1.6116000000000001,19.1986,0.65239
0.1656,278.2916,27.6156,18.1481,122.5059,916.5267,10.0773,0.77088,10.5768,14.9643,16.0251,10.4245,80.7005,2357.7149,49.8015,39.8367,78.5199,0.49506000000000006
0.09325499999999999,551.8571,24.8486,2.4896000000000003,140.6756,940.1037,22.2088,1.6441,11.3,14.24,13.98,11.2162,83.7683,2577.262,45.5587,5.5867,61.3645,0.12908
0.0379,63.807900000000004,3.2025,0.91851,4.1775,174.4983,19.924500000000002,0.018682,14.415,19.295,0.02,0.26087000000000005,12.7659,173.1751,6.2401,2.2354,10.4121,0.039136
0.32283,318.0161,30.2642,58.2584,160.3713,953.083,10.508,3.0447,10.33,12.91,13.88,14.0509,93.7193,2916.041,54.2568,126.8797,140.7353,0.32283
0.42455000000000004,476.5907,48.3099,17.9838,363.0091,1558.3315,9.8653,11.095,10.395,12.715,13.62,31.4693,140.2241,5353.6035,86.7445,39.2485,202.924,0.54562
0.07492,362.8596,25.057,7.5485,117.854,919.3928,14.4814,1.7316,10.72,12.88,12.9,9.8986,78.6678,2284.5082,45.3397,16.6439,123.4115,0.30293000000000003
0.052169,88.0128,15.4347,2.7161,23.8472,548.324,5.7023,3.215,21.2,28.2,6.15,1.0123,25.1485,580.6795,33.1194,7.5172,61.1956,0.25517
0.17136,181.0505,41.8266,415.8048,135.2999,1277.8077,4.3286,41.5173,25.94,30.09,25.55,4.6975,54.174,2030.8194,94.3941,1230.8718,158.4945,0.57804
0.30571000000000004,78.7693,3.3269,2.1954000000000002,14.0204,383.3325,23.6766,0.19989,22.205,26.19,5.545,0.5683100000000001,18.8413,385.3836,7.2219,6.1706,10.641,0.37648000000000004
0.39888,579.1927,97.449,34.2855,566.6469,1615.1499,5.9435,25.381,5.52,8.56,14.12,92.8717,241.266,8804.682,149.3696,60.5931,349.8637,0.55218
0.057366999999999994,83.9537,7.941,1.3074,2.8494,75.6505,10.5721,0.15978,4.805,5.41,0.25,0.5349200000000001,18.2804,171.3262,11.7571,2.2062,24.5046,0.058972
0.0,1001.9955,48.3751,46.6961,421.2646,855.945,20.7131,9.0105,2.895,4.235,6.43,131.0967,286.3101,8242.8855,63.1007,66.5524,177.4808,0.3166
0.39037000000000005,262.3112,48.9139,23.4343,109.5605,722.0197,5.3627,1.7312,8.725,11.94,9.565,11.3198,84.1006,2278.1468,84.0666,48.2437,146.7919,0.39037000000000005
0.14004,400.0425,34.8377,26.2551,167.2118,935.8731,11.483,1.9301,10.02,13.185,17.01,15.0217,96.8735,3018.1528,61.9822,56.6027,114.2212,0.38346
0.049618999999999996,130.1949,9.1674,5.0441,22.624,447.5144,14.2019,0.18735000000000002,22.02,27.17,9.065,0.9247900000000001,24.035,552.9348,19.8587,14.1382,19.7407,0.053156999999999996
0.52263,475.3176,20.1289,2.9983,104.9237,538.8002,23.6137,0.33777,3.015,4.885,5.19,31.3279,139.9749,2875.5374,26.5242,4.3315,46.7411,0.70174
0.06896000000000001,286.0282,16.9008,11.5242,38.3098,515.8847,16.924,0.20865000000000003,19.455,22.58,7.17,1.7819,33.3626,849.973,35.4948,30.9946,51.058,0.27516
0.48206000000000004,217.4557,25.1093,5.8644,75.4648,817.4128,8.6604,1.9791,13.62,18.56,13.66,5.0035,55.9402,1544.0975,48.2369,14.0049,97.814,0.6172500000000001
0.048766,976.0419,67.401,24.2975,652.0632,1643.896,14.4811,14.3539,5.69,7.48,15.13,103.3053,254.0048,9656.4831,104.0985,43.3776,338.7328,0.35517000000000004
0.46172,255.5908,25.1712,3.8308,29.8755,208.2103,10.1541,2.6912000000000003,1.945,2.73,1.465,13.8501,93.0535,1251.8683,29.7259,4.7818000000000005,61.7366,0.50382
0.027676,335.1995,15.6581,7.0308,83.8159,723.5305,21.4074,0.23024000000000003,11.1,14.22,12.925,6.7995,65.1775,1753.107,28.5805,15.6837,61.8425,0.30316000000000004
